top,bot,topf,botf,height,n_chars,line_path,text
True,False,0.17926565874730022,0.0,73,51,nivajakavi1895__04__r2l61.png,कहुं मोंहनि फेरे । बात कहे हँसि कें जबहीं तब श्रौन-
True,True,0.24782608695652175,0.03130434782608696,65,47,nivajakavi1895__04__r2l69.png,नि माहिं सुधासो निचोरे ॥ जामग ह्वैके धरे पगतामग
True,True,0.3724381625441696,0.06925795053003533,70,50,nivajakavi1895__04__r2l76.png,आनि अनंग अगारू ह्वै दौरे । सुन्दर हैं वे तीनोंसखीं
True,False,0.3281423804226919,0.028921023359288096,70,33,nivajakavi1895__04__r2l82.png,पै शकुन्तला की छविहै कछु औरे २३ ॥
True,False,0.37579306979014154,0.027818448023426062,94,45,nivajakavi1895__04__r2l88.png,दोहा । कछुकदिनन में कण्व मुनि बनते कियोपयान ।
True,True,0.3002159827213823,0.03725701943844492,71,35,nivajakavi1895__04__r2l90.png,आश्रमराखिशकुन्तलातीरथचल्योनहान २४ ॥
True,True,0.39028056112224446,0.052104208416833664,80,44,nivajakavi1895__04__r2l91.png,सवैया । कछु खैबे कों माँगो चहो जब हीं तब हीं
True,False,0.4332706766917293,0.015977443609022556,92,43,nivajakavi1895__04__r2l92.png,तुम गौतमी सों कहियो। ऋषि आवे जो कोऊइतै तिहि
True,True,0.4616096207215541,0.07955596669750231,86,41,nivajakavi1895__04__line_1661353804255_1767.png,को करि आदर पांइन को गहियो ॥ यह सीख शकुन्त
True,True,0.36672794117647056,0.08272058823529412,85,44,nivajakavi1895__04__line_1661353822578_1777.png,लै दै जू गयो हवै उदास कछू करियो न हियो । कछु
True,True,0.18042813455657492,0.08868501529051988,60,3,nivajakavi1895__05__line_1518178900848_182.png,(५)
True,False,0.2637571157495256,0.027039848197343452,74,46,nivajakavi1895__05__r1l2.png,द्योसनि में फिरि आवतु हों तब लों तुम आनन्द सों
True,False,0.3270321361058601,0.0,86,10,nivajakavi1895__05__r1l3.png,रहियो २५ ॥
True,False,0.5198291641244661,0.017083587553386213,86,38,nivajakavi1895__05__r1l5.png,लागी रहन बाप बिन बनमें । भई उदासी कछुक
True,False,0.3453103126458236,0.00979934671021932,74,43,nivajakavi1895__05__r1l7.png,दिनन में ॥ आश्रम कोउ अतीत जो आवे । ताकों आ-
True,True,0.25046992481203006,0.042293233082706765,78,48,nivajakavi1895__05__r1l9.png,दर निपट दिवावे ॥ पासहि के तंदुल गहि ध्यावे । मृग
True,False,0.44848771266540643,0.019376181474480152,54,45,nivajakavi1895__05__r1l11.png,छौननि कों आनि खवावे ॥ पानी भरि मूलनि ढरकावे ।
True,True,0.3125585754451734,0.038425492033739454,92,50,nivajakavi1895__05__line_1518178979493_187.png,छोटे छोटे द्रुमनि बढ़ावे ॥ सोई करै जो यह कछुभाखै ।
True,True,0.35313531353135313,0.05752003771805752,59,44,nivajakavi1895__05__r1l17.png,जियतें अधिक गौतमी राखे ॥ शकुन्तला को सुख बहु
True,True,0.3095693779904306,0.04832535885167464,61,44,nivajakavi1895__05__r1l19.png,चाहति । दोऊ सखियन सँग में राखति ॥ बालबैस बहु
True,False,0.27655591951333647,0.021993448759943846,76,40,nivajakavi1895__05__r1l20.png,द्योस बिताई । झलकनि लगी कछुक तरुणाई २६ ॥
True,False,0.5857902368293861,0.006283228612856452,82,40,nivajakavi1895__05__r1l21.png,घनाक्षरी । बिसरन लागो बालापनको अयनप सखिन
True,False,0.28739416745061147,0.00940733772342427,64,44,nivajakavi1895__05__r1l22.png,सों सयानप की बतियां गढ़न लगी । दृगलगि तिरीछे
True,True,0.26127819548872183,0.04887218045112782,60,44,nivajakavi1895__05__line_1518178958410_186.png,चलनि पग मन्द लागे उर में कछुक उसांसे सी चढ़न
True,False,0.3776944704779756,0.011715089034676664,81,39,nivajakavi1895__05__line_1518178951537_185.png,लगी ॥ अंगनि में आई तरुणाई की झलक लरिकाई
True,True,0.39297423887587823,0.07494145199063232,68,45,nivajakavi1895__05__r1l31.png,अब देह तें हरें हरें कढ़नलगी । होन लागी कटिया
True,False,0.26398104265402844,0.0,79,46,nivajakavi1895__05__line_1518178939856_184.png,वचटिकें छला सी ह्वैज चन्द्र की कला सी तन दीपति
True,False,0.4092140921409214,0.016260162601626018,88,13,nivajakavi1895__05__r1l39.png,बढ़न लगी २७ ॥
True,True,0.34115884115884115,0.08391608391608392,58,46,nivajakavi1895__05__line_1661353905018_1797.png,चौपाई । बनहू मैं नहिं दुरति दुराई । शकुन्तलाकी
True,True,0.5877152163797115,0.05211726384364821,80,48,nivajakavi1895__05__r1l47.png,सुन्दरताई ॥ जनु बिरंचि कर आपु बनाई । देखे तें मन
True,True,0.6475029036004646,0.04355400696864112,90,46,nivajakavi1895__05__r1l49.png,सुधा सिराई । वह उपमा बरणी नहिं जाई । पूर्व कथा
True,False,0.3506200676437429,0.02818489289740699,79,17,nivajakavi1895__05__r1l50.png,भारत में गाई २८ ॥
True,True,0.5044052863436124,0.05286343612334802,50,43,nivajakavi1895__05__r1l51.png,घनाक्षरी । मृग के चर्म ही को पहिरैंदुकूल और
True,False,0.3143507972665148,0.0,65,49,nivajakavi1895__05__r1l55.png,गहने की कहा है न गरे में जाकें पोति है । तोऊ जाके
True,True,0.3692596063730084,0.09840674789128398,52,46,nivajakavi1895__05__r1l59.png,अंग अंग रूपके तरंग उठें सुन्दर अनंग मानों अगनि
True,True,0.4349442379182156,0.040427509293680296,80,48,nivajakavi1895__05__r1l60.png,की सोति है ॥ देह में निवाज ज्यों ज्यों जोबन बढ़त
True,True,0.22839506172839505,0.12345679012345678,76,3,nivajakavi1895__06__line_1518179085825_189.png,(६)
True,True,0.2593274988484569,0.14785812989405803,133,48,nivajakavi1895__06__r3l1.png,जात त्यों त्यों हरि दिननि बढ़त जात जोति है । छिन
True,True,0.22519612367328104,0.17904937701892015,133,38,nivajakavi1895__06__r3l2.png,और देखिये घरी में कछु और और और छिन छिन
True,True,0.2865051903114187,0.05121107266435986,118,31,nivajakavi1895__06__r3l3.png,घरी घरी औरै द्युति होति है २९ ॥
True,False,0.27548076923076925,0.01201923076923077,116,46,nivajakavi1895__06__r3l4.png,दोहा । सुन्दर वैसो बर मिले शकुन्तला ज्यों आप ।
True,True,0.2588749317312944,0.0496996176952485,132,41,nivajakavi1895__06__r3l6.png,करि है ताको ब्याह यह करीप्रतिज्ञा बाप३ ०॥
True,True,0.24860853432282004,0.14162028447742733,129,34,nivajakavi1895__06__r3l8.png,लागी रहे शकुंतला बन में यह परकार ।
True,True,0.2614130434782609,0.1233695652173913,130,34,nivajakavi1895__06__r3l9.png,एकसमयदुष्यन्तनृप खेलनकढ़योशिकार३१॥
True,False,0.25273088381330683,0.026812313803376366,127,42,nivajakavi1895__06__r3l13.png,घनाक्षरी । रथ असवार दौरे देखिकें शिकार नृप
True,True,0.355800388852884,0.053791315618924175,86,46,nivajakavi1895__06__r3l17.png,कीन्हों श्रम इतनो न जाकी कछु माप है । दिन चढ़ि
True,False,0.386392811296534,0.026957637997432605,66,46,nivajakavi1895__06__r3l20.png,आयो बढ़ि कढ़ि अति दूरे पैन पायो तोऊ यातें चढ़ि
True,True,0.2601209865053513,0.07073057235923685,112,43,nivajakavi1895__06__r3l22.png,आयो तन तापहै ॥ जाय नजकाने घोड़े पवन के समा-
True,True,0.2733847637415622,0.05448408871745419,108,45,nivajakavi1895__06__r3l24.png,ने दौड़े बाण सों मिलाय खैंचि कान लगि चाप है ।
True,True,0.32517321016166284,0.17551963048498845,116,46,nivajakavi1895__06__r3l26.png,आगे तें हरिण भाग्यो ताके नृप संग लागो रही पीछे
True,True,0.1857682619647355,0.042821158690176324,133,32,nivajakavi1895__06__r3l28.png,सबसैना पीछै हिरिना के आप है ३२ ॥
True,True,0.29035532994923857,0.047208121827411166,91,45,nivajakavi1895__06__r3l30.png,सवैया । फोंक लगाय करेरी कमान में कान लों खैं-
True,True,0.16566682048915551,0.1587448084910014,140,46,nivajakavi1895__06__r3l31.png,चि लियो शर सास्यो । चोट करैं जब लों तब लों ऋषि
True,False,0.5039936102236422,0.001597444089456869,89,47,nivajakavi1895__06__r3l35.png,लोगन दूरि तें आनि पुकास्यो ॥ रक्षा ऋषीश्वर लोगन
True,True,0.2733677782996712,0.05918271488961954,99,46,nivajakavi1895__06__r3l39.png,की करिबे कों भयो अवतार तिहारो । हाहा रह्यो मह-
True,True,0.3017994858611825,0.05244215938303342,130,39,nivajakavi1895__06__r3l40.png,राज हमारे तजो बन को मृग है मत मारो ३३ ॥
True,True,0.08545727136431784,0.033483258370814596,128,39,nivajakavi1895__06__line_1518179117873_190.png,चौपाई । ऋषि लोगन यह टेर सुनायो । मृग पर
True,True,0.2914004914004914,0.18132678132678132,126,48,nivajakavi1895__06__r3l45.png,नहिं नृप बाणचलायो ॥ बागें गहि रथ ठाढ़ों कीन्हो ।
True,True,0.19752498810090433,0.15849595430747263,148,45,nivajakavi1895__06__r3l46.png,आशिर्बाद ऋषिन तब दीन्हो ॥ करि प्रणाम नृप पूछौ
True,True,0.23996265172735762,0.13678804855275445,125,41,nivajakavi1895__06__r3l47.png,यह तब । कहो कण्व को आश्रम कहँ अब ॥ आज पाप
True,True,0.2334429309534993,0.054015969938938466,118,46,nivajakavi1895__06__r3l50.png,पुंजनि परि हरें । मुनिवर को चलि दरशन करें ॥ यह
True,False,0.2214828897338403,0.0,122,41,nivajakavi1895__06__r3l51.png,सुनि ऋषिन बहुत सुख पायो । आश्रम निपट नगीच
True,True,0.20414201183431951,0.23076923076923078,59,3,nivajakavi1895__07__line_1518179220143_191.png,(७)
True,False,0.21668219944082012,0.02096924510717614,128,40,nivajakavi1895__07__r1l2.png,बतायो । महाराज अब कछु दिन भये । तीरथ करन
True,True,0.39888268156424583,0.05027932960893855,115,18,nivajakavi1895__07__r1l3.png,कण्व मुनि गये ३४ ॥
True,False,0.23304871923656453,0.0055248618784530384,109,43,nivajakavi1895__07__r1l4.png,चौपाई । शकुन्तला बेटी करि पाली । सौंप्यो ता
True,True,0.23903614457831326,0.04,126,42,nivajakavi1895__07__r1l6.png,कहँ आश्रम खाली ॥ जो महराज वहां लगि जैहैं ।
True,True,0.4489687995769434,0.04970914859862507,76,47,nivajakavi1895__07__r1l9.png,यह सुनि कण्व महा सुखपैहैं ॥ तीरथ न्हाय जबै मुनि
True,True,0.2453358208955224,0.0648320895522388,122,45,nivajakavi1895__07__r1l11.png,अयहैं । शकुन्तला तासों पुनि कहि हैं ॥ यह मुनि
True,False,0.21361940298507462,0.024253731343283583,129,46,nivajakavi1895__07__r1l12.png,बचननृपति मनबैठ्यो । रथतेंउतरि तपोबनपैठ्यो ३५ ॥
True,False,0.2251889168765743,0.028211586901763223,124,36,nivajakavi1895__07__r1l13.png,रथ सारथी समेत टिकायो । आश्रम निकट आप
True,True,0.11512844909609896,0.07516650808753568,136,44,nivajakavi1895__07__r1l14.png,चलि आयो ॥ दक्षिणबाहु लग्यो तबफरकन । प्रफुलि-
True,True,0.2375769048745859,0.03738760056791292,102,40,nivajakavi1895__07__r1l16.png,त भयो महीपति को मन ॥ कछुक दूरि आगे जब आ-
True,True,0.20724907063197026,0.03903345724907063,120,44,nivajakavi1895__07__r1l17.png,यो । सगुन भयो ता कर फल पायो ॥ अद्भुत रूप बैस
True,False,0.23457943925233646,0.014953271028037384,130,47,nivajakavi1895__07__r1l18.png,में नई ॥ बाला तीन नजर परि गई । शीत बात तें नहिं
True,True,0.18197375926982315,0.06332002281802625,119,37,nivajakavi1895__07__r1l19.png,कछु डरें । सब आश्रम की सेवा करें ३६ ॥
True,False,0.3997995991983968,0.026052104208416832,79,43,nivajakavi1895__07__r1l23.png,हरिगीत छन्द । सेवान आश्रमकी तजें अति श्रमि-
True,False,0.3848668846333489,0.02849135917795423,99,48,nivajakavi1895__07__r1l25.png,त ह्वै ह्वै आवतीं । कोमल कमल से करनि सों क्यारीं
True,False,0.2824569567240577,0.015355979525360632,104,42,nivajakavi1895__07__r1l27.png,नवीन बनावतीं ॥ सिगरो तपोबन सींचिबेकों सलिल
True,False,0.254292343387471,0.02134570765661253,128,48,nivajakavi1895__07__r1l28.png,श्रमकरिल्यावतीं । छोटे द्रुमनकेतटनि भरि भरि घटनि
True,True,0.3609865470852018,0.05493273542600897,88,17,nivajakavi1895__07__r1l29.png,को ढुरकावतीं ३७ ॥
True,False,0.17185929648241205,0.02763819095477387,124,43,nivajakavi1895__07__r1l30.png,हरिगीत छन्द । सींचति द्रुमन के थकि गईं तनर-
True,True,0.25960203609440075,0.05876908838500694,123,44,nivajakavi1895__07__r1l31.png,ह्यो श्रमजलछाय है । अति शिथिल सबअंग ह्वै गये
True,True,0.3517657992565056,0.05994423791821561,104,46,nivajakavi1895__07__r1l33.png,डगमगतिधरतीं पांयहैं ॥ खुलिकेशपासरहे बिथुरिभरती
True,True,0.1912593984962406,0.0606203007518797,133,49,nivajakavi1895__07__r1l34.png,उसांस अनंतहैं । तीनोंसखी यों सोहती मानोभये सुरतं-
True,True,0.304145319049837,0.047973917093619006,112,46,nivajakavi1895__07__r1l35.png,तहैं ॥ बिचद्रुमनके हवै जाति बाहर निकसि जोबन की
True,True,0.2527881040892193,0.07434944237918216,121,47,nivajakavi1895__07__r1l36.png,छटा । खुलि गये कच यों तड़ित हूं पर गिरि परी मनु
True,False,0.18858212447356107,0.0,125,47,nivajakavi1895__07__r1l37.png,घन घटा ॥ सिगरे तपोबन में लसति यों गगन में ज्यों
True,True,0.2852760736196319,0.08895705521472393,54,3,nivajakavi1895__08__line_1518179357843_193.png,(८)
True,False,0.32654006484483555,0.0,103,42,nivajakavi1895__08__r3l1.png,शशिकला । यह रूपसों श्रम मुनिन के सो करत बल
True,True,0.2614742698191933,0.0458970792767733,68,14,nivajakavi1895__08__line_1518179369360_194.png,शाकुन्तला ३८ ॥
True,True,0.3935162094763092,0.07680798004987531,87,44,nivajakavi1895__08__r3l5.png,घनाक्षरी छन्द । बानी कहिये तो वह बीन को लिये
True,True,0.352561144439317,0.06322104291647439,106,48,nivajakavi1895__08__r3l7.png,ही रहे मौरी तौ गिरीश अर्द्धंग में लगाई है । कमला
True,False,0.4445475638051044,0.02320185614849188,73,46,nivajakavi1895__08__r3l11.png,न कान्हके हियेते उतरति अरु रमाके सरूप में न ए-
True,False,0.38125303545410394,0.028169014084507043,93,43,nivajakavi1895__08__r3l13.png,ती अधिकाईहै ॥ रति कहिये तो यह बिरोध अतिहीहै
True,True,0.37827352085354027,0.10426770126091174,112,44,nivajakavi1895__08__r3l15.png,अरु याके तो अंगलगि कछुकलरिकाई है । फेरि फेरि
True,True,0.39664022398506765,0.07232851143257116,99,49,nivajakavi1895__08__r3l18.png,बेरि लगि हेरि हेरि हास्यो नृप जानि नाहिंपरी यह को
True,True,0.3067814854682454,0.031216361679224973,79,18,nivajakavi1895__08__r3l20.png,है कहां आई है ३९ ॥
True,True,0.2983425414364641,0.10798593671521849,121,38,nivajakavi1895__08__r3l21.png,घनाक्षरी । निरखि शकुंतला को नखशिख रीझि
True,True,0.41462264150943395,0.05047169811320755,95,46,nivajakavi1895__08__line_1518179424104_197.png,रह्यो आपु तो महीपति निछावरिसोकीन्होसो । भयो है
True,True,0.2631578947368421,0.0656730321378668,108,39,nivajakavi1895__08__r3l25.png,अचंभो रतिरंभोहै न ऐसी आसरूपकोबखानको भयो
True,True,0.3452436194895592,0.06264501160092807,105,48,nivajakavi1895__08__r3l27.png,है बुधिहीनो सो ॥ सो कबि नेवाज शोभासिंधुमें समाने
True,True,0.20518758684576194,0.05974988420565076,104,46,nivajakavi1895__08__r3l31.png,नैन मनु जन मैन के हवाले करि दीन्हो सो । बाढ़यो
True,True,0.20625,0.07596153846153846,121,49,nivajakavi1895__08__r3l33.png,उरप्रेम गहि चित्र लिखि काढ़यो मनो ठाढ़यो नृप ह्वै
True,True,0.268370607028754,0.033226837060702875,82,33,nivajakavi1895__08__r3l35.png,रह्यो ठग्यो सो मोल लीन्हो सो ४० ॥
True,False,0.35107421875,0.017578125,105,43,nivajakavi1895__08__r3l36.png,दोहा । शकुन्तला को रूप लखि सुफल भयोनृपनैन ।
True,True,0.42202835332606325,0.11014176663031625,121,37,nivajakavi1895__08__r3l37.png,श्रवणसुफलचाहतभयो सुनिसुनिमीठेबैन ४१ ॥
True,True,0.5028604118993135,0.07036613272311212,80,38,nivajakavi1895__08__r3l40.png,सघन द्रुमनकी ओटह्वै दृग निमेष बिसराय ।
True,True,0.4402390438247012,0.08366533864541832,120,43,nivajakavi1895__08__r3l46.png,दुरें दुरें देखन लग्यो शकुन्तला के भाय ४२ ॥
True,True,0.17924050632911392,0.11037974683544304,99,43,nivajakavi1895__08__line_1518179378594_195.png,चौपाई । राजहि ये देखहि नहिं कोऊ । पूछन लगीं
True,False,0.4706713780918728,0.02685512367491166,80,48,nivajakavi1895__08__r3l55.png,सहेली दोऊ ॥ शकुन्तलाजो सींचत जेते । मुनिके द्रुम
True,False,0.38472319551506656,0.0161177295024527,90,58,nivajakavi1895__08__r3l59.png,प्यारे कहि तेते ॥ मुनिकें तो प्राणनतें प्यारी । करी द्रुम-
True,True,0.29952830188679247,0.04009433962264151,82,46,nivajakavi1895__08__r3l64.png,निकी सींचनिहारी ॥ बिधिअतिहो सुकुमारि सम्हारी ।
True,False,0.443767572633552,0.007497656982193065,100,43,nivajakavi1895__08__line_1518179385445_196.png,श्रमलायक नहिं देह तिहारी ॥ बतकहाव यों सखियन
True,True,0.1753846153846154,0.10153846153846154,74,3,nivajakavi1895__09__line_1518179530165_198.png,(९)
True,True,0.37517564402810305,0.0702576112412178,94,50,nivajakavi1895__09__r1l2.png,कीन्हो । शकुन्तला यह उत्तर दीन्हो ॥ ये द्रुम जे सब
True,True,0.09129017233348859,0.061015370284117375,138,47,nivajakavi1895__09__line_1518179614222_204.png,देत दिखाई । मैं जानति येही मम भाई ॥ मुनि के कहे
True,True,0.32046511627906976,0.04,94,45,nivajakavi1895__09__r1l13.png,नहीं मैं सींचति । मोहिं मया लागति इन की अति ॥
True,False,0.21157407407407408,0.027777777777777776,113,43,nivajakavi1895__09__r1l15.png,हरिन चर्म की पहिरें आंगी । कसि बँधि गई गड़न
True,True,0.24196597353497165,0.08175803402646503,118,41,nivajakavi1895__09__r1l16.png,उर लागी ॥ कर सों अँगिया खुलत न खोली । अन-
True,False,0.07247058823529412,0.009411764705882352,137,48,nivajakavi1895__09__r1l18.png,सूया सों तब यों बोली ॥ प्रियम्बदा कसि बांधी छति-
True,True,0.3965681601525262,0.06387035271687322,85,40,nivajakavi1895__09__r1l22.png,या । अनसूया ढीली कर अंगिया ॥ अनसूया हंसि
True,True,0.20752941176470588,0.06258823529411765,130,44,nivajakavi1895__09__r1l24.png,अंगिया खोली । प्रियंबदा तब रिस करि बोली ॥ उस
True,False,0.27858142790480633,0.022865142323845077,120,45,nivajakavi1895__09__r1l25.png,सति आवे छिन छिन छतिया । याते गाढ़ी ह्वैगइ अं-
True,False,0.24930362116991645,0.028319405756731662,126,40,nivajakavi1895__09__r1l26.png,गिया ॥ बढ़त जात जोबन की लीला । नाहक मेरो
True,True,0.25325278810408924,0.03903345724907063,125,44,nivajakavi1895__09__r1l27.png,करतीं गीला ॥ शकुन्तला सुनि के शरमानी । सींचन
True,True,0.2755905511811024,0.04678091709124595,116,43,nivajakavi1895__09__line_1518179589352_203.png,लगी द्रुमन भरि पानी ४४ अलि यक छोड़ि कुसुम्भ
True,True,0.284789644012945,0.056865464632454926,105,46,nivajakavi1895__09__r1l30.png,उड़ानो । शकुन्तला मुख पर ठहरानो ॥ सुमुखि सुगंध
True,True,0.18927893738140417,0.03889943074003795,115,41,nivajakavi1895__09__line_1518179579663_202.png,पाय करि मधुकर । बैठ्यो जाय मधुर अधरन पर ॥
True,False,0.29781293624941835,0.02280130293159609,130,41,nivajakavi1895__09__line_1518179574156_201.png,ससकि हाथ तबहीं झहरायो । उड़ि अलि गयो फेरि
True,False,0.1949834358731661,0.022716516800757217,119,45,nivajakavi1895__09__r1l36.png,फिरि आयो ॥ शकुन्तला ह्वांते टरिआई । पीछे भ्र-
True,True,0.2876520112254443,0.07623947614593078,110,39,nivajakavi1895__09__line_1518179563930_200.png,मर लग्यो दुखदाई ॥ शकुन्तला पुनि जित जित
True,False,0.267840593141798,0.015291936978683966,104,42,nivajakavi1895__09__line_1518179555447_199.png,डोले । तित ति भ्रमर गुंजरत बोले ॥ राजा नि-
True,False,0.1521637971149372,0.029315960912052116,123,35,nivajakavi1895__09__r1l43.png,रखत मन अनुरह्यो । मन मन मधुकर सो अस
True,False,0.225531914893617,0.0,99,10,nivajakavi1895__09__r1l44.png,कह्यो ४५ ॥
True,True,0.1790744466800805,0.05432595573440644,125,40,nivajakavi1895__09__r1l46.png,घनाक्षरी छन्द । ओठन समीप गुंजत मड़रातमनो
True,True,0.25093808630394,0.06941838649155722,113,37,nivajakavi1895__09__r1l47.png,बतकही की लगावत लगन हो । चंचल दृगनि की
True,False,0.26328052190121154,0.02096924510717614,125,40,nivajakavi1895__09__r1l48.png,पलनि करी क्षोभित हूं छुओ फिर आनि कर कपोल
True,True,0.43290659080132765,0.08866761498340446,90,40,nivajakavi1895__09__r1l50.png,फल कनीहो ॥ प्यारी ससकनि झहरावति करति तुम
True,True,0.2158406669754516,0.04539138490041686,134,46,nivajakavi1895__09__r1l51.png,उड़ि उड़ि बैठत पियत अधरन हो । दुरि दुरि दूरिही
True,True,0.1609907120743034,0.11455108359133127,64,4,nivajakavi1895__10__line_1518179692548_205.png,(१०)
True,False,0.2832151300236407,0.02458628841607565,132,42,nivajakavi1895__10__r3l2.png,ते देखत खड़े रहत मानो हम कीने काज मधुप तुम
True,True,0.3070739549839228,0.03697749196141479,79,12,nivajakavi1895__10__line_1518179697532_206.png,धन्य हो ४९ ॥
True,True,0.2833562585969739,0.04768454837230628,113,42,nivajakavi1895__10__r3l5.png,चौपाई । शकुंतला केतो कछु करै । सँग ते मधुप
True,True,0.22480260102183,0.05991639572689271,116,47,nivajakavi1895__10__r3l6.png,न टास्यो टरै ॥ बन में मधुकर बहुत सताई । शकुंतला
True,True,0.2546658639373871,0.07947019867549669,115,43,nivajakavi1895__10__r3l7.png,यह टेर सुनाई ॥ सखियहु मोंढिग अरबर आवहु । या
True,True,0.1966213045518536,0.035194744251525106,115,47,nivajakavi1895__10__line_1518179716892_207.png,पापीते मोहिं छुड़ावहु ॥ काटत आप टरत नहिं टारे ।
True,False,0.4740691489361702,0.0199468085106383,74,43,nivajakavi1895__10__r3l16.png,होतु नाहिं कछु हाथन झारे ॥ निरखि सखिन यहहास
True,True,0.23241732650209596,0.03772706101537028,116,45,nivajakavi1895__10__r3l17.png,बढ़ायो । हमको तो बिन काज बुलायो ॥ या गनीम सों
True,True,0.2564935064935065,0.07096474953617811,119,48,nivajakavi1895__10__r3l18.png,आनि बचावे । नृप दुःष्यन्तहि बेगि बुलावे ॥ तब नृप
True,True,0.4267340376665136,0.05879650895728066,77,46,nivajakavi1895__10__r3l22.png,निकसि द्रुमनते आयो । कहो कहो किहतुमहिं सतायो ॥
True,False,0.2715654952076677,0.005020538566864446,113,44,nivajakavi1895__10__r3l24.png,निरखि नृपहि बिन मोल बिकानी । तीनों छकीं डरीं
True,False,0.2719216417910448,0.01585820895522388,90,47,nivajakavi1895__10__r3l27.png,अकुलानी ॥ ठाढ़ी रहि न सकीं नहिं डोलें । जकि सों
True,True,0.26973365617433415,0.04261501210653753,95,47,nivajakavi1895__10__line_1518179743743_208.png,रहीं कछु नहिं बोलें ॥ अनसूया तब मन दृढ़कीन्हो ।
True,False,0.4765045342126958,0.02225886232481451,106,26,nivajakavi1895__10__r3l33.png,सहाराजको उत्तर दीन्हो ४७ ॥
True,False,0.2561576354679803,0.0,87,41,nivajakavi1895__10__r3l35.png,घनाक्षरी । जाके तेज होत न अनीति कहूं नीति
True,True,0.23994387277829748,0.04677268475210477,125,44,nivajakavi1895__10__r3l36.png,कहो पानी एक घाट में पियत सिंह गाय है । जप तप
True,False,0.2795348837209302,0.02558139534883721,103,41,nivajakavi1895__10__r3l37.png,करत तपसी निर्भय तपोबनमें दानव सकत नहिं आय
True,True,0.2245841035120148,0.08872458410351201,119,44,nivajakavi1895__10__r3l39.png,है ॥ काहू न सताई यह भोरीसी शकुन्तला उड़िकेसो
True,False,0.16736401673640167,0.024639702463970247,128,43,nivajakavi1895__10__line_1518179781581_209.png,भ्रमरी भाजी भौन को डराय है । अति ही अभीत म-
True,True,0.18463674224895882,0.10828320222119389,133,44,nivajakavi1895__10__r3l44.png,हाराज श्री दुष्यंत ताके राज में ऋषिन कौन सकत
True,True,0.249667994687915,0.0451527224435591,109,14,nivajakavi1895__10__r3l45.png,सताय है ॥ ४८ ॥
True,True,0.18701059419622293,0.06955320128972824,136,44,nivajakavi1895__10__r3l46.png,दोहा । शकुन्तला सों ताकि तब पूछी यह महिपाल ॥
True,False,0.19893333333333332,0.025066666666666668,129,41,nivajakavi1895__10__r3l47.png,कहो तिहारे कुशलहैं छोटे द्रुम मृगबाल ४९ ॥
True,True,0.059263214095034704,0.060864922584089695,136,37,nivajakavi1895__10__r3l48.png,कम्प बढ़यो तन कंटकित मुखते कढ़तनबैन ॥
True,True,0.45393258426966293,0.0348314606741573,94,35,nivajakavi1895__10__r3l51.png,जकिसीरहीशकुन्तलानिरखिनृपतिभरिनैन ५०
True,True,0.3092485549132948,0.09826589595375723,54,4,nivajakavi1895__11__line_1518180219717_210.png,(११)
True,False,0.519,0.028,85,39,nivajakavi1895__11__r2l2.png,चौपाई । शकुन्तला को बोलि न आयो । अनसूया
True,True,0.4401309635173059,0.05519176800748363,67,45,nivajakavi1895__11__r2l3.png,यह नृपहि सुनायो ॥ क्यों न होय अब कुशल हमारी ।
True,True,0.46626617375231055,0.04944547134935305,87,47,nivajakavi1895__11__r2l5.png,तुमसे साधु करत रखवारी ॥ प्यादे श्रम करि तुम यहँ
True,False,0.48202459791863767,0.008514664143803218,92,41,nivajakavi1895__11__r2l6.png,आये । श्रम जल कत आनन में छाये ॥ शीतल छांह
True,False,0.4551788202508128,0.010218300046446818,79,48,nivajakavi1895__11__r2l9.png,सघन तरु डारैं । बैठो इत हम पायँ पखारैं ॥ लखे भा-
True,True,0.5405280222325151,0.0333487725798981,97,46,nivajakavi1895__11__r2l11.png,ग्य ते चरण तिहारे । आजु दिवस तुम अतिथि हमारे ॥
True,False,0.3311718388142659,0.0,79,44,nivajakavi1895__11__r2l12.png,शकुन्तला क्यों भई अयानी । ल्याउ पियन को शीतल
True,True,0.22185741088180114,0.0300187617260788,110,42,nivajakavi1895__11__line_1518180297095_214.png,पानी ॥ तब नृप बैन मैन रस साने । देखत ही हम
True,True,0.5355969331872946,0.05366922234392114,86,45,nivajakavi1895__11__r2l17.png,तुम्हें अघाने ॥ मधुर मधुर कहती तुम बानी । यही
True,False,0.4564047362755651,0.0032292787944025836,48,45,nivajakavi1895__11__r2l22.png,हमारी है मिजमानी ॥ तुमहूं थकी सलिल के सींचे ।
True,False,0.5682031984948259,0.01975540921919097,84,48,nivajakavi1895__11__r2l24.png,बैठो घरिकद्रुमनिके नीचे ॥ तब बोली अनसूया बांकी ।
True,False,0.3252675663099116,0.011633317822242903,77,42,nivajakavi1895__11__r2l25.png,बिहँसति शकुन्तला को ताकी ॥ अद्भुत आज अतिथि
True,False,0.25610902255639095,0.010338345864661654,73,41,nivajakavi1895__11__r2l27.png,जो आये । सिगरे कहत बचन मन भाये ॥ इन कर डर
True,False,0.3094025011579435,0.019453450671607225,77,39,nivajakavi1895__11__line_1518180273150_213.png,न कछू मन आनो । इन को कहो उचित के मानो ॥
True,True,0.4553111839026673,0.03462798315395414,54,48,nivajakavi1895__11__r2l31.png,यह सुनि शकुन्तला छाया में । बैठी मोहि नृपति माया
